locale_id,wv_article_revision_id,locale_name,wv_article_id,article_text_size,wv_revision_timestamp,wv_article_revision_parent_id,is_itinerary,wv_article_rating
1863811977b9aa4e,4801899,northeast wisconsin,24990,5040,2024-01-03T01:05:03Z,3579597,FALSE,outlineregion
1959f348e82e0ce4,4612848,venice san polo,187152,10708,2023-02-02T13:17:55Z,4612847,FALSE,usabledistrict
19eb0276c8481991,4691268,raub,29281,6860,2023-07-07T04:01:19Z,4691267,FALSE,outlinecity
19ebb8435d06b4cf,4762400,barasat,193775,2810,2023-10-30T16:36:40Z,4646964,FALSE,outlinecity
19f0c85bea8b0e55,4497744,prčanj,28416,3101,2022-08-09T12:58:47Z,4497560,FALSE,outlinecity
19f5e7a369deb82b,4739151,bromsgrove,4803,13597,2023-09-28T08:54:29Z,4707376,FALSE,outlinecity
1acf8b39a6218b54,4764506,pokolbin,27966,8826,2023-11-03T05:31:14Z,4764505,FALSE,
1aea5628f0a77892,4145502,bandol,143300,3174,2021-02-07T01:19:49Z,4145501,FALSE,outlinecity
1b2acd07e035b370,4693045,lappajärvi,19118,9979,2023-07-09T14:29:59Z,4686252,FALSE,usablecity
1bfc8062b7cb4acb,4744012,vancouver mt pleasant south main,37657,16115,2023-10-05T03:40:23Z,4735076,FALSE,usabledistrict
1c0f2106460df82e,4461414,nuggehalli,25448,1366,2022-06-04T05:57:18Z,4217193,FALSE,outlinecity
1cf40acc4eca0f62,4177263,aberdaron,29570,5578,2021-04-01T09:16:59Z,4177261,FALSE,usablecity
1d2ee937ddc94e06,4859611,cieszyn,7568,6429,2024-04-05T10:32:56Z,4604716,FALSE,outlinecity
1d35d0f6be1d5da9,4496143,joshua tree,16500,7080,2022-08-06T15:58:27Z,4493510,FALSE,outlinecity
1de0a219c313e896,3852989,westport (connecticut),39117,1628,2019-09-29T03:09:56Z,3852987,FALSE,outlinecity
1ded5b8d731ab22e,4756650,tuzla,36993,13053,2023-10-22T13:00:52Z,4740302,FALSE,usablecity
1e1cbd1fc9a34c6a,4130512,hot springs (south dakota),15034,3504,2021-01-10T22:34:09Z,4130511,FALSE,outlinecity
1e6f03b22cd23fc0,4782633,cold spring (minnesota),154998,6358,2023-12-04T05:26:00Z,4763909,FALSE,outlinecity
1f0726ab8782feba,3505110,marlow (new hampshire),129926,1012,2018-05-13T19:00:31Z,3383215,FALSE,outlinecity
1f17d03f9c281a61,4801561,platja d'aro,201505,7099,2024-01-02T20:13:57Z,4755963,FALSE,outlinecity
203e5fb0b3bc9e16,3497969,woodstown,39579,2337,2018-05-13T15:26:46Z,3380718,FALSE,outlinecity
20744bd05909fb72,4873840,bulolo,5073,2873,2024-05-01T02:19:03Z,4604489,FALSE,usablecity
20b5f3f6bfaf2808,4684580,algeciras,646,13391,2023-06-23T17:36:20Z,4684573,FALSE,outlinecity
20c7e0e74b4566ce,4717225,laurel (delaware),19229,4271,2023-08-27T12:41:25Z,4717224,FALSE,outlinecity
21166634089d255c,4868029,hemavan,156633,6312,2024-04-19T18:22:42Z,4849449,FALSE,outlinecity
21e3ed7a1b5d7360,3915766,folly beach,115002,5505,2020-01-24T16:59:06Z,3608887,FALSE,usablecity
23d65e651e5aaa6c,4076026,muzhakkunnu,114541,1698,2020-10-10T16:29:44Z,3876398,FALSE,outlinecity
241dbaba911d31b1,4874174,yucatán and the south,40160,29787,2024-05-01T20:27:05Z,4874171,FALSE,usableregion
25441568b2817445,4603912,sežana,32041,4917,2023-01-25T12:20:56Z,4603911,FALSE,usablecity
2567514fe606bdec,4016143,polotsk,130374,4040,2020-07-09T00:49:09Z,4014585,FALSE,outlinecity
2.57505E+15,4654828,chanhassen,6798,8526,2023-04-30T00:01:30Z,4654827,FALSE,outlinecity
2575d80754c8f80b,4799416,mohenjo daro,129442,21641,2023-12-31T09:15:52Z,4749896,FALSE,starcity
25e685f0987df872,4712484,thompson falls,35905,2811,2023-08-18T01:30:46Z,4712483,FALSE,outlinecity
25faef55d97632a8,4872949,tozeur,36513,16139,2024-04-29T06:56:53Z,4826527,FALSE,usablecity
269afbc0dc0bbde5,4621610,bad wildbad,167659,7444,2023-02-19T21:24:21Z,4621608,FALSE,outlinecity
26f9f80e9c4f35a6,4014027,fillmore,11599,1488,2020-07-05T07:31:47Z,3858923,FALSE,outlinecity
27295d4eebc16ebd,4509596,atok,150661,2789,2022-08-28T03:10:59Z,3490772,FALSE,outlinecity
2795e0f2346069bf,4833507,timpanogos cave national monument,36057,15754,2024-02-24T11:40:43Z,4833506,FALSE,guidepark
27a4eb7105e6d410,4748309,woodland (california),39561,8301,2023-10-11T13:19:25Z,4748308,FALSE,usablecity
282b50f1b160eaaf,4228574,karpathos,17017,8707,2021-06-16T03:24:00Z,4206968,FALSE,usablecity
28440f2c826e955f,4432312,san sebastián (puerto rico),188192,7390,2022-04-18T17:01:55Z,4427280,FALSE,outlinecity
28f5e90cd9a6a44f,4820887,pogradec,27930,17908,2024-02-05T00:49:02Z,4694700,FALSE,outlinecity
292cb611494c1eba,3947553,amherst (new hampshire),997,6326,2020-04-10T08:51:29Z,3699005,FALSE,outlinecity
29340489da2333d1,4305290,detroit east side,9388,17217,2021-10-07T01:59:18Z,4194488,FALSE,usabledistrict
294ccb36184caf60,4873315,oki islands,172707,1392,2024-04-30T00:35:38Z,4873314,FALSE,outlinecity
29777df501d5a27e,4759168,ephrata,11019,3113,2023-10-26T04:45:17Z,4759163,FALSE,outlinecity
29cca8339fa34a56,4690865,golaghat,154324,13569,2023-07-06T07:57:01Z,4690864,FALSE,usablecity
29e971c42d73e57f,4699535,san pedro sula,31304,16959,2023-07-21T16:34:00Z,4698391,FALSE,usablecity
29ec99cc32d964be,4846763,northeast ohio,24980,27312,2024-03-15T22:03:35Z,4846752,FALSE,usableregion
2a9205d9a9860dec,4263129,romulus,30038,4301,2021-07-31T13:37:57Z,4263126,FALSE,outlinecity
2ac1a612f7e6f52c,4842776,roosendaal,30048,5168,2024-03-09T22:58:56Z,4842772,FALSE,outlinecity
2b6d8ac2ffbcbc9d,4794504,woodland park,202126,2619,2023-12-22T15:32:04Z,4777755,FALSE,outlinecity
2bc7123027a9a753,4783244,muskoka,23563,12847,2023-12-05T04:44:46Z,4634863,FALSE,usableregion
2bd37716775a2999,4859450,sedona,32056,37035,2024-04-05T05:16:46Z,4797788,FALSE,guidecity
2bd8b31ab6859055,4309422,linapacan,136224,1580,2021-10-13T13:41:09Z,4309421,FALSE,outlinecity
2c0308cf2a2370a4,4874429,pfäffikon,27418,10984,2024-05-02T02:38:30Z,4607251,FALSE,usablecity
2c43c62483668ff1,4547350,amlwch,135409,1999,2022-10-22T17:04:52Z,4394078,FALSE,usablecity
2c4cc5929d9f4287,4874377,manado,21062,24961,2024-05-02T02:17:52Z,4785108,FALSE,usablecity
2c7bb5f99c7c78dc,3961854,lindome,175710,1357,2020-05-03T14:09:54Z,3961853,FALSE,outlinecity
2ced7a4d5e77de59,4874395,băile tuşnad,3083,1853,2024-05-02T02:25:25Z,3499868,FALSE,outlinecity
2d00256e68460917,4449999,arau,123832,2935,2022-05-17T02:46:10Z,4449997,FALSE,outlinecity
2d42bb6289614dc3,4694316,villavicencio,128369,3705,2023-07-11T23:33:03Z,4455701,FALSE,outlinecity
2d55750ebc5e87de,4740219,the catlins,35754,18345,2023-09-29T10:29:06Z,4451477,FALSE,usablecity
2d896bc6ae5c9ac6,4809592,sterzing,190907,6955,2024-01-15T08:18:55Z,4736132,FALSE,outlinecity
2daf40bd75c004cf,4805687,paris 15th arrondissement,26817,36174,2024-01-09T01:04:51Z,4588357,FALSE,usabledistrict
2dc952591297acfd,4508991,southeastern albania,33460,12101,2022-08-26T19:32:11Z,4508930,FALSE,outlineregion
2e467bb170ce6148,4106706,sagay,30416,8762,2020-12-03T20:48:09Z,4047498,FALSE,outlinecity
2e6a4fb577a0fc9e,4810253,manhattan chinatown,21176,41688,2024-01-16T14:45:26Z,4660006,FALSE,guidedistrict
2e77931f32f3f35e,4398509,dizin,9830,5265,2022-03-01T08:40:41Z,4279161,FALSE,outlinecity
2fc1b672d4137476,3910546,khuda abad,17472,1101,2020-01-14T05:44:46Z,3478391,FALSE,outlinecity
3070736f19888c00,4681828,pavia,133975,7788,2023-06-17T18:27:04Z,4504035,FALSE,outlinecity
310abb4958e355af,4858926,haikou,13860,67709,2024-04-04T16:49:07Z,4858905,FALSE,usablecity
311f1056cc7902df,4499689,leeds central,149207,33554,2022-08-12T08:57:37Z,4493550,FALSE,usabledistrict
312681e162b0f91a,4808475,cuc phuong national park,8699,18532,2024-01-13T06:57:28Z,4808474,FALSE,guidepark
3156c516db911bb0,4709649,château richer,6901,18231,2023-08-12T06:50:47Z,4449281,FALSE,usablecity
31635ba3a67d3cbd,4874621,fujinomiya,12192,9474,2024-05-02T11:00:57Z,4830823,FALSE,outlinecity
31ae43ee16910c6a,4463875,alijó,173002,12410,2022-06-08T21:35:16Z,4404228,FALSE,usablecity
32010d855ad07700,4870164,asia itineraries,174435,5465,2024-04-24T14:52:57Z,4778954,TRUE,
324730aaf0ac99c7,4868141,mount hagen,23332,24945,2024-04-20T03:56:53Z,4756559,FALSE,usablecity
32ccc849e7c771eb,4861268,cottonera,8373,11487,2024-04-08T08:34:27Z,4861267,FALSE,usablecity
3316faf626d71ec2,4243942,monahans,114679,5247,2021-07-02T07:59:32Z,3875472,FALSE,outlinecity
3395c4d89aa11e07,3909121,sulitjelma,157189,5523,2020-01-11T11:04:49Z,3909120,FALSE,outlinecity
339c4b83a7058aa6,4315809,foggia (province),11774,963,2021-10-23T08:40:30Z,4315808,FALSE,outlineregion
33b727f3fe2e9c15,4820452,brooklyn downtown,4837,30335,2024-02-04T02:48:51Z,4820451,FALSE,usabledistrict
33bc01510a711d6a,4343404,putorana nature reserve,139592,4016,2021-12-11T20:20:28Z,4343402,FALSE,outlinepark
33d1303874c86806,4805606,surrey (british columbia),34712,55924,2024-01-08T23:54:33Z,4777960,FALSE,usablecity
33e61210a40bc008,4761939,arcosanti,185640,3362,2023-10-30T01:12:11Z,4267475,FALSE,outlinecity
3406e583f3064298,4160572,huedin,15182,2904,2021-03-07T23:47:09Z,4159007,FALSE,outlinecity
340a222e5a3c6bf0,4690817,ertholmene,11081,3907,2023-07-06T06:53:26Z,4102028,FALSE,
34102294c01b6f7b,3694804,yeniseysk,40039,2806,2019-01-13T13:44:56Z,3625721,FALSE,outlinecity
341357444918f203,4144432,aksu zhabagly,467,3827,2021-02-05T01:35:29Z,4100013,FALSE,outlinepark
341965ba18158322,4846693,southern malawi,33571,1533,2024-03-15T17:24:55Z,4846692,FALSE,outlineregion
344ed42ae07c264e,4858352,misawa,22529,7388,2024-04-03T22:09:55Z,4858350,FALSE,outlinecity
34608b8418ca4635,4409200,bliss state park,4010,1946,2022-03-15T04:58:29Z,4297291,FALSE,outlinepark
34c2d4f6bb75666f,4753345,tongren,170453,17480,2023-10-18T11:17:13Z,4621246,FALSE,guidecity
35763b2feb561ac3,4872685,oświęcim,25607,10544,2024-04-28T22:31:32Z,4846676,FALSE,outlinecity
359d1f2c8018674e,4456648,makedonski brod,20925,12970,2022-05-27T21:19:40Z,4456596,FALSE,outlinecity
35e3065b22de2097,4859381,kearney (nebraska),17187,25131,2024-04-05T04:36:47Z,4717655,FALSE,usablecity
35f9db6b9fb13da6,4863866,alabama,480,19869,2024-04-12T02:47:03Z,4829342,FALSE,usableregion
3601b9eb8144b8ad,4854273,skagen,32960,12082,2024-03-27T17:45:10Z,4854272,FALSE,usablecity
369079acfa4c6812,4870056,akureyri,472,23292,2024-04-24T10:49:41Z,4870044,FALSE,usablecity
36ad6e758c0c6b2f,4656296,hailsham,13866,17242,2023-05-02T10:28:19Z,4266314,FALSE,outlinecity
36f773a92723181e,4691239,jutiapa,16569,2833,2023-07-07T03:28:45Z,3697122,FALSE,outlinecity
36fbc10165d51b83,3918520,leeward antilles,153387,1291,2020-01-31T02:45:57Z,3731953,FALSE,extraregion
37c2f13124789917,4107545,st. mary's city,34271,7976,2020-12-03T21:56:51Z,4042747,FALSE,usablecity
37cc43dd113e1af2,4489321,lufkin,20479,4012,2022-07-24T02:18:52Z,4489320,FALSE,outlinecity
37f657fe17e4c669,4340702,el dorado (arkansas),10760,2706,2021-12-07T05:43:08Z,4340701,FALSE,outlinecity
38100630dfd0d8bf,4656356,st erth,182077,7406,2023-05-02T11:47:56Z,4140762,FALSE,outlinecity
3836f205f238d101,4385313,gembu,190959,2027,2022-02-08T04:57:30Z,4382685,FALSE,outlinecity
383caa59245eeaa1,4711794,agrigento (province),329,5118,2023-08-16T21:33:15Z,4679273,FALSE,outlineregion
3846474a5018d67a,4302489,buckhannon,4946,4375,2021-10-02T06:08:01Z,4302466,FALSE,outlinecity
38b9115feb3cf31a,4726943,santa coloma de cervelló,31361,7023,2023-09-11T11:56:05Z,4726942,FALSE,outlinecity
3931799da1de017a,4664288,brecon beacons national park,4612,12414,2023-05-17T21:39:55Z,4468548,FALSE,usablepark
395cfc5eaaabda0d,4719273,serifos,32208,7688,2023-08-30T12:10:06Z,4706134,FALSE,
39cbc076604c2eed,4249142,florida parishes,11752,3780,2021-07-09T05:06:26Z,4247071,FALSE,outlineregion
39fe229e63eebe49,4877461,mississauga,22546,38815,2024-05-08T14:45:39Z,4877457,FALSE,usablecity
3a951d97d917e536,4817991,paris 7th arrondissement,26841,20732,2024-01-30T05:18:39Z,4791008,FALSE,guidedistrict
3b1855b362474c52,3488312,kantharalak,16881,772,2018-05-10T12:46:16Z,3402188,FALSE,outlinecity
3b31cb0a8286001a,4772146,los alamos,20278,45076,2023-11-15T10:38:27Z,4642054,FALSE,
3b62765d42c2386d,4422886,salinas (puerto rico),188225,1560,2022-04-03T19:17:10Z,4421727,FALSE,outlinecity
3bddf4d5fc466e19,4493403,tenggol,35589,2459,2022-08-01T02:15:43Z,4107955,FALSE,outlinecity
3c1453233f6f28f8,4861680,centralia (illinois),6495,3475,2024-04-08T20:42:45Z,4702688,FALSE,outlinecity
3c1532915495a783,4771372,north paravur,25193,9478,2023-11-14T09:40:50Z,4771371,FALSE,outlinecity
3c73b4862f878a31,4258727,santa cruz (madeira),186317,5428,2021-07-25T01:29:18Z,4258725,FALSE,usablecity
3c8507be891d3a9d,4398462,carefree,6009,967,2022-03-01T07:09:52Z,3500070,FALSE,outlinecity
3ca2b87d1d59b852,4780917,møre og romsdal,21767,34248,2023-12-01T00:28:53Z,4780134,FALSE,outlineregion
3cf79d2493ae1842,4051976,tikamgarh,176661,1697,2020-08-21T10:49:18Z,3906949,FALSE,outlinecity
3d066a53554b0128,4751773,moganshan,22634,12660,2023-10-16T06:14:59Z,4751768,FALSE,usablecity
3e236c36179b6fd6,4874216,nakatsugawa,187237,4560,2024-05-01T23:18:02Z,4836354,FALSE,outlinecity
3edb7fc4ba5212a1,4386106,hartsville (south carolina),189349,3058,2022-02-09T20:10:28Z,4343877,FALSE,outlinecity
3f5c29044fa1d924,3753746,pontrhydfendigaid,28060,1715,2019-03-31T21:53:44Z,3580022,FALSE,usablecity
3f8634f67186237b,3506831,pathum thani,26995,6544,2018-05-13T19:57:17Z,3402113,FALSE,outlinecity
4012be1fa7f73a39,4844193,holbrook (arizona),14809,8103,2024-03-11T23:24:33Z,4844192,FALSE,usablecity
41dfe9335e9f937d,4852567,salamajärvi national park,30719,13005,2024-03-25T14:52:51Z,4851558,FALSE,outlinepark
41f089bcdbde2bc7,4840123,klaipėda,17768,32585,2024-03-06T07:52:57Z,4721424,FALSE,usablecity
41fee9adc9f12922,4872820,edmonton south,10636,29509,2024-04-29T02:10:39Z,4835069,FALSE,usabledistrict
42b1c031f8598cb4,4763489,port lockroy,164988,7420,2023-11-01T13:28:40Z,4573752,FALSE,
42df8b55264c283a,4725453,awdal,110183,2325,2023-09-09T13:53:34Z,4725452,FALSE,outlineregion
43950a12a590f256,4348743,saint sévère,188917,9340,2021-12-19T20:07:54Z,4342613,FALSE,usablecity
43cbed413c601d70,3496492,santa lucía cotzumalguapa,148648,1825,2018-05-13T14:10:48Z,3378546,FALSE,outlinecity
449008e3a5f2b050,4742175,paris la défense,26855,21425,2023-10-02T15:18:25Z,4742155,FALSE,usabledistrict
449ce84e1c6d35a6,4596858,antequera,1279,6473,2023-01-14T20:34:29Z,4045662,FALSE,outlinecity
44fa44933647ef22,4454590,câmara de lobos,185934,2786,2022-05-24T03:42:36Z,4250712,FALSE,usablecity
450e47a70dcd664d,3506688,pak lay,26513,1330,2018-05-13T19:52:30Z,3401532,FALSE,outlinecity
452820139dafeb8f,4703421,conwy,8132,18764,2023-07-29T10:34:53Z,4556659,FALSE,usablecity
45772bbaaad8aa77,4151762,kunnamangalam,143270,11615,2021-02-20T01:06:59Z,4137975,FALSE,outlinecity
459c0c0b4b85da44,4874655,shimabara,32533,11267,2024-05-02T12:00:43Z,4874654,FALSE,outlinecity
45b2a656fea7b685,4877350,grand bahama,13153,10906,2024-05-08T07:07:18Z,4877310,FALSE,outlineregion
46d83df773461134,4518012,kill devil hills,17566,4372,2022-09-12T03:12:18Z,4515508,FALSE,outlinecity
46fe34daabfed770,4693715,chengalpattu,199506,4436,2023-07-11T04:22:49Z,4689823,FALSE,outlinecity
470dcb0bdcf879a5,4108187,trechtingshausen,36645,3593,2020-12-03T22:51:43Z,4043352,FALSE,usablecity
47a717ab4f8cc635,4806164,île de france,5310,22968,2024-01-09T19:35:32Z,4746762,FALSE,outlineregion
494bde4d5e5f8964,4794491,endless mountains,197461,2242,2023-12-22T15:00:16Z,4659210,FALSE,outlineregion
49ca9f88436a5159,4731596,funtua,190208,5658,2023-09-18T06:47:59Z,4731592,FALSE,outlinecity
4a5c6e53eefdc30a,4484686,cerro de pasco,193509,2357,2022-07-17T01:31:17Z,4474594,FALSE,outlinecity
4a9edd40e19df56c,4876345,vanoise national park,191361,1958,2024-05-06T01:17:42Z,4873443,FALSE,outlinepark
4abd2eacee529371,4670606,qurghonteppa,180056,3445,2023-05-29T01:21:03Z,4651422,FALSE,outlinecity
4ac057bd0e0e27ea,4763385,ganpatipule,12388,5026,2023-11-01T11:11:56Z,4537311,FALSE,outlinecity
4b8e76344b96d073,4518275,calvià,5650,2747,2022-09-12T08:16:12Z,4517868,FALSE,outlinecity
4c0f845dab433104,4306318,golden corner,12927,3191,2021-10-08T21:03:25Z,4237790,FALSE,outlineregion
4c26ae4cb26a88b2,4876547,linz,19784,52872,2024-05-06T11:18:11Z,4876519,FALSE,usablecity
4cb6b1dfaedc5b44,4865052,ko bulon leh,17834,4010,2024-04-14T07:23:34Z,3703666,FALSE,outlinecity
4cbb8a77de29de9c,4105829,partij wittem,26935,10475,2020-12-03T19:37:50Z,4061648,FALSE,usablecity
4d07864a91b1785e,4874348,veszprém,37913,73600,2024-05-02T02:03:48Z,4800992,FALSE,usablecity
4d3195e1e9a675fb,4757442,kalimantan,16712,9165,2023-10-23T12:50:16Z,4756224,FALSE,outlineregion
4da3123e44f29d91,4810590,allegany state park,202954,14810,2024-01-17T04:40:26Z,4802354,FALSE,outlinepark
4dd05409db47cb6c,4220610,trelew,36655,9294,2021-06-06T17:32:14Z,4144373,FALSE,outlinecity
4e5135fa90134165,4111280,cairo (new york),5520,1864,2020-12-08T17:29:08Z,3499900,FALSE,outlinecity
4ea686d2d249790e,4320191,west jefferson (north carolina),114840,5959,2021-10-30T05:05:51Z,4176167,FALSE,outlinecity
4edbb6c44753e0a9,4785676,maerdy,194828,3530,2023-12-09T13:39:57Z,4526441,FALSE,usablecity
4fa8fca1aa7b4fee,4739645,desert hot springs,9368,7152,2023-09-28T19:09:49Z,4602940,FALSE,usablecity
5007c0dfae791d0d,4751519,logansport (louisiana),131024,5762,2023-10-16T01:39:29Z,4742287,FALSE,usablecity
50778c9e66a9b9d4,4854584,onuma quasi national park,25986,4409,2024-03-28T09:06:34Z,4831355,FALSE,outlinepark
51716a43fb64e6a8,3719308,mebisa,7508,853,2019-02-03T00:12:16Z,3505240,FALSE,outlinecity
519abf135f5f8d82,4857265,forillon national park,144730,64846,2024-04-01T23:28:04Z,4833706,FALSE,guidepark
51aa19bde502f56c,4705461,estahban,199833,2254,2023-08-03T12:38:34Z,4705460,FALSE,outlinecity
5202bf6428a3cf72,4665422,esterillos,11160,2192,2023-05-20T05:09:00Z,4401732,FALSE,outlinecity
5212be6896720b76,4718323,merv,22067,11293,2023-08-29T15:52:21Z,4685713,FALSE,usablecity
5252c99016639776,4728144,krapinske toplice,143925,4317,2023-09-13T08:16:02Z,3791481,FALSE,outlinecity
52662833e2996f0c,4824979,south limburg,33676,29320,2024-02-10T21:25:44Z,4811759,FALSE,guideregion
52fc74190585cd35,4752073,chenab valley,197460,8402,2023-10-16T12:24:23Z,4640025,FALSE,outlinepark
5355f63edc86b0ed,4739638,fontana,11794,3153,2023-09-28T19:06:54Z,4253754,FALSE,outlinecity
5396e41e80b096b9,4632111,beachwood,3094,7967,2023-03-14T05:33:41Z,4632110,FALSE,usablecity
546c0679d710ff98,4423636,zlín,40441,3703,2022-04-05T04:01:53Z,4423634,FALSE,outlinecity
54b88ef0b7c8fe78,4851668,ibagué,15335,9916,2024-03-24T02:46:23Z,4851667,FALSE,outlinecity
54d0b8f361cdfd84,4843081,dickinson,9494,9160,2024-03-10T08:30:27Z,4797264,FALSE,outlinecity
554d672e3c129516,4719043,blankenburg,3996,6776,2023-08-30T08:42:35Z,4604329,FALSE,outlinecity
556e087d7a2b0cf0,4707420,outokumpu,200264,2764,2023-08-07T15:38:10Z,4707417,FALSE,outlinecity
5729da35cc400008,4471372,big bend country,3760,4406,2022-06-21T23:19:45Z,4435947,FALSE,outlineregion
57451f86fdc856fa,4749762,napa,23872,21870,2023-10-13T11:19:47Z,4749761,FALSE,usablecity
58316b6f4aebb062,4845497,urdaneta,131172,9254,2024-03-14T01:03:22Z,4845491,FALSE,outlinecity
5875665a91295607,4545199,boucherville,188765,34444,2022-10-20T02:22:12Z,4545197,FALSE,usablecity
58ff6a05c1f27cad,4636165,gombong,179447,6806,2023-03-23T06:49:55Z,4558422,FALSE,usabledistrict
59315aab31e475fa,3701068,chengyang,6988,10687,2019-01-14T13:42:55Z,3680798,FALSE,outlinepark
595f790d4cbcf1d2,4835224,dubai international airport,123854,14911,2024-02-27T11:51:06Z,4821931,FALSE,outlineairport
59ed1fb94fd02f12,4810136,bharatpur,3669,6799,2024-01-16T06:11:58Z,4810135,FALSE,outlinecity
59fb880a75806d61,4794336,thalassery,35551,18824,2023-12-22T09:47:40Z,4479921,FALSE,usablecity
5a6d54cb8c1257d7,4333376,kalymnos,16754,15723,2021-11-23T15:16:18Z,4206996,FALSE,
5a6d977d2d11ee3d,4689048,lakselv,18936,11627,2023-07-03T07:54:55Z,4689047,FALSE,usablecity
5b0182e727b0e9aa,4873958,levallois perret,110984,2092,2024-05-01T08:54:48Z,4331704,FALSE,outlinecity
5be20b91ba36ba45,4872268,indio,15590,15960,2024-04-28T09:24:35Z,4764603,FALSE,usablecity
5c3fb62cd5ec5877,3952574,giethoorn,12695,6052,2020-04-18T16:26:16Z,3952527,FALSE,usablecity
5c6f5b5a42d40d34,4788129,jardín,16161,9368,2023-12-13T18:25:27Z,4765510,FALSE,usablecity
5caa7dbbf9926cec,4800107,siddipet,199324,1365,2024-01-01T07:23:51Z,4694471,FALSE,outlinecity
5cb8f859aa98571f,4755010,harz,14183,24441,2023-10-20T10:06:16Z,4394678,FALSE,extraregion
5d55273d5e7d36e2,4668445,playa hermosa (osa),27837,2178,2023-05-25T03:20:03Z,4668444,FALSE,outlinecity
5d9b20311396f0ad,4853769,thompson,35903,13674,2024-03-26T21:58:00Z,4735652,FALSE,usablecity
5d9f6d7720e01fad,4287308,nouamghar,165345,1165,2021-09-01T16:30:32Z,3764422,FALSE,outlinecity
5e083ef42a5af6a4,3993909,southern great plain,169548,6237,2020-06-04T04:35:08Z,3992424,FALSE,outlineregion
5e37ab73da45f24a,4843039,melbourne northern suburbs,167038,29740,2024-03-10T05:18:19Z,4843038,FALSE,usabledistrict
5f0ebf2ffc9357d8,4837621,ụmụnnachi,203346,7753,2024-03-02T11:07:35Z,4837104,FALSE,outlinecity
5f7f22ddb23f5f7b,4464737,idah,189824,2171,2022-06-10T11:09:11Z,4460298,FALSE,outlinecity
5f9ca14e3e79fd9f,4238219,grand rapids area,184880,1215,2021-06-26T01:01:09Z,4231755,FALSE,outlineregion
5fe437fed4fbb5e8,4820931,schwaz,31903,10186,2024-02-05T01:06:19Z,4737099,FALSE,outlinecity
6086e9d0e8692ba5,4283714,beira baixa,3211,3137,2021-08-25T16:00:21Z,4283712,FALSE,outlineregion
60f0b361abdc2e6f,4702491,granite city (illinois),13221,2793,2023-07-28T00:43:28Z,4702490,FALSE,outlinecity
61122286e0c1d381,3501517,edgecomb,10598,837,2018-05-13T17:27:23Z,3382865,FALSE,outlinecity
617cff3507097dcd,4692870,schwetzingen,31905,5670,2023-07-09T02:43:05Z,4335247,FALSE,usablecity
62880ba65d4f9325,4745846,huron kinloss,15275,12040,2023-10-08T01:07:05Z,4745845,FALSE,
6293f2bd5aee53a0,4439018,eastern tennessee,10425,4623,2022-04-28T14:50:21Z,4439014,FALSE,outlineregion
62e2dbd1a623ef69,4797103,tan son nhat international airport,202877,9669,2023-12-27T07:02:42Z,4797100,FALSE,outlineairport
632ff41ac857e6ea,4827550,cartagena (spain),6123,4250,2024-02-15T02:54:57Z,4779086,FALSE,outlinecity
634e8744fa4dccfe,4531218,fårö,159247,11887,2022-10-01T20:01:51Z,4531210,FALSE,
6416a4edaec55901,4331487,takaka,35142,6205,2021-11-20T10:48:59Z,3912651,FALSE,usablecity
64ceeb7324299a20,4590333,la ceiba,18665,12060,2023-01-03T20:04:33Z,4580515,FALSE,usablecity
658e0c20320fc68b,4532662,north west province,25317,5579,2022-10-03T11:23:15Z,4457337,FALSE,outlineregion
6614a1ab85a0e3a9,4870557,izmir,15995,45066,2024-04-25T07:13:42Z,4862934,FALSE,usablecity
661a8fa152ca970f,4382755,sultanpur national park,34573,4140,2022-02-03T10:50:42Z,4155930,FALSE,outlinepark
661bfca10c52b50e,3555931,funza,79644,3509,2018-07-14T13:16:38Z,3502092,FALSE,outlinecity
662c0edf9a252899,4874282,mettmann,146795,5022,2024-05-02T00:46:42Z,4874281,FALSE,outlinecity
6650fb3017faadb8,4747093,velkua,184626,13254,2023-10-09T20:30:44Z,4608380,FALSE,
66a291df3c8750ec,4814850,coldwater,7914,9524,2024-01-24T22:42:33Z,4814847,FALSE,outlinecity
66acd2cd0d81cc78,4812672,braemore estate,144214,3687,2024-01-21T06:57:59Z,4812669,FALSE,outlinecity
6719d21fd88c2f0c,4847259,volcan barú,38161,6653,2024-03-16T20:07:08Z,4847256,FALSE,outlinepark
6726b10bd03b67dd,4574571,trat province,36583,19433,2022-12-06T04:55:23Z,4414709,FALSE,outlineregion
6744a3a7d1d17447,4807185,fichtelgebirge,126439,15822,2024-01-11T01:27:05Z,4656482,FALSE,outlinepark
679df2132d1c1b7c,4719040,ratzeburg,178576,5238,2023-08-30T08:41:38Z,3986449,FALSE,outlinecity
67bc58e196b9cd68,4814577,comrat,173067,6879,2024-01-24T14:45:38Z,4728310,FALSE,usablecity
67cdf5a5e24e3166,4876761,bajram curri,2372,14102,2024-05-07T00:19:45Z,4875514,FALSE,outlinecity
68292bfbbca60a66,4736412,aba (china),185446,3772,2023-09-25T01:58:48Z,4736411,FALSE,outlinecity
6830870014956a9d,4761416,decatur (illinois),9175,11851,2023-10-29T07:02:29Z,4761415,FALSE,outlinecity
683c23c4f8202257,4737350,vancouver south,37661,16190,2023-09-25T15:49:41Z,4736252,FALSE,usabledistrict
687057105c288326,4650599,duxford,10231,5195,2023-04-21T22:47:15Z,4605031,FALSE,outlinecity
